epoch,batch,loss,classification_loss,bbox_regression_loss
0,178,1.5972741842269897,1.1741575002670288,0.4231167137622833
0,179,1.5404059886932373,1.1481671333312988,0.3922388553619385
0,180,1.622109293937683,1.1660306453704834,0.4560786485671997
0,181,1.615272045135498,1.1561505794525146,0.4591215252876282
0,182,1.7390722036361694,1.1719297170639038,0.5671424865722656
0,183,1.6043503284454346,1.1562459468841553,0.4481043815612793
0,184,1.688933253288269,1.3306832313537598,0.35825005173683167
0,185,1.510824203491211,1.1517274379730225,0.3590967655181885
0,186,1.6414597034454346,1.2163431644439697,0.42511650919914246
0,187,1.5420037508010864,1.1835699081420898,0.3584338426589966
0,188,1.5475077629089355,1.200592041015625,0.34691572189331055
0,189,1.5765753984451294,1.1889582872390747,0.3876171112060547
0,190,1.4913254976272583,1.1475458145141602,0.34377968311309814
0,191,2.217560291290283,1.6336171627044678,0.583943247795105
0,192,1.5742250680923462,1.1582504510879517,0.41597461700439453
0,193,1.5223488807678223,1.1383411884307861,0.38400769233703613
0,194,1.474062204360962,1.129841923713684,0.34422022104263306
0,195,1.6527652740478516,1.1809701919555664,0.47179508209228516
0,196,1.664747714996338,1.143599033355713,0.5211486220359802
0,197,1.750683307647705,1.1630817651748657,0.5876015424728394
0,198,1.5804810523986816,1.1685220003128052,0.4119590222835541
0,199,1.5756852626800537,1.268545389175415,0.3071398138999939
0,200,1.6618140935897827,1.2005889415740967,0.46122512221336365
0,201,1.449914813041687,1.1857355833053589,0.2641792297363281
0,202,1.7512121200561523,1.2846659421920776,0.46654611825942993
0,203,1.7017066478729248,1.211503505706787,0.4902031421661377
0,204,1.630270004272461,1.1715869903564453,0.45868295431137085
0,205,1.6467139720916748,1.155163288116455,0.4915506839752197
0,206,1.5479981899261475,1.151013970375061,0.3969842791557312
0,207,1.5873534679412842,1.171723484992981,0.415630042552948
0,208,1.7060006856918335,1.1573712825775146,0.5486294031143188
0,209,1.6182923316955566,1.1850438117980957,0.43324851989746094
0,210,1.5319809913635254,1.1606345176696777,0.37134644389152527
0,211,1.5934162139892578,1.1587092876434326,0.4347069263458252
0,212,1.5164165496826172,1.1415941715240479,0.37482231855392456
0,213,1.5925734043121338,1.1587588787078857,0.4338145852088928
0,214,1.5851809978485107,1.1363136768341064,0.4488672614097595
0,215,1.4831472635269165,1.132696509361267,0.3504507541656494
0,216,1.443053960800171,1.1626471281051636,0.2804068922996521
